id,title,audio_path,genre,lyrics
125684,I Left My Heart in San Francisco,data/audio/[I Left My Heart] In San Francisco [YSIF3KtwGUA].wav,pop,"The loveliness of Paris seems somehow sadly gay
The glory that was Rome is of another day
I've been terribly alone and forgotten in Manhattan
I'm going home to my city by the Bay

I left my heart in San Francisco
High on a hill, it calls to me
To be where little cable cars climb halfway to the stars
The morning fog may chill the air, I don't care

My love waits there in San Francisco
Above the blue and windy sea
When I come home to you, San Francisco
Your golden sun will shine for me"
64434,Its Not Unusual,data/audio/It's Not Unusual [k-HdGnzYdFQ].wav,pop,"It's not unusual to be loved by anyone
It's not unusual to have fun with anyone
But when I see you hanging about with anyone
It's not unusual to see me cry
Oh I wanna die

It's not unusual to go out at any time
But when I see you out and about it's such a crime
If you should ever want to be loved by anyone
It's not unusual it happens every day
No matter what you say

You find it happens all the time
Love will never do, what you want it to
Why can't this crazy love be mine?

[Saxophone]

It's not unusual, to be mad with anyone
It's not unusual, to be sad with anyone
But if I ever find that you've changed at anytime
It's not unusual to find out I'm in love with you
Whoa-oh-oh-oh-oh"
331146,Unforgettable,data/audio/Unforgettable [iF7kOq0peAU].wav,pop,"[Chorus]
Unforgettable
That's what you are
Unforgettable
Tho' near or far

[Verse 1]
Like a song of love that clings to me
How the thought of you does things to me
Never before
Has someone been more...

[Chorus]
Unforgettable
In every way
And forever more
That's how you'll stay

[Verse 2]
That's why, darling, it's incredible
That someone so unforgettable
Thinks that I am
Unforgettable, too
[Interlude]

[Chorus]
Unforgettable
In every way
And forever more
That's how you'll stay

[Verse 3]
That's why, darling, it's incredible
That someone so unforgettable
Thinks that I am
Unforgettable, too"
498286,My Heart Tells Me Should I Believe My Heart?,data/audio/My Heart Tells Me (Should I Believe My Heart？) [MuHdyZb2yUA].wav,pop,"[Hook]
My heart tells me this is just a fling
Yet our love means everything
Do you mean what you are saying
Or is this a little game you're playing?

[Bridge]
My heart tells me that I will cry again
Lips that kiss like yours, lie again
If I'm fool enough to see this through
Will I be sorry if I do?
Should I believe my heart or you?"
778964,If Ever I Would Leave You,data/audio/If I Ever Would Leave You [cmXhFncajgc].wav,pop,"If ever I would leave you, it wouldn't be in summer
Seeing you in summer, I never would go
Your hair streaked with sunlight, your lips red as flame
Your face with a luster that puts gold to shame

But if I'd ever leave you, it couldn't be in autumn
How I'd leave in autumn, I never will know
I've seen how you sparkle when fall nips the air
I know you in autumn and I must be there

And could I leave you running merrily through the snow
Or on a wintry evening when you catch the fire's glow

If ever I would leave you, how could it be in springtime
Knowing how in spring I'm bewitched by you so
Oh, no, not in springtime, summer, winter, or fall
No never could I leave you at all"
864929,Bleeding Lady,data/audio/Bleeding Lady [kaZZY64-Bi4].wav,pop,"You’re bleeding through your head and hands, your pale white skin means it’s a plan
To work the freakshow booths amongst the damned
Bleeding lady of the freakshow, they gasp at how your blood does flow
The end is soon your deathly pallor shows
You’re crying blood your tear-stained face, they stare at you, you’re left no grace
No dignity, respect to save face
A living corpse in the booth sits, you even shut up drunken gits
The blood from you does drip
A haemophiliac each night, a freakshow star, give them a fright
You’re called the vampire of the night
You sit inside your crimson cloak, inside your heart, your heart is broke
The tears of utter anguish choke
By a plastic candlestick they marvel how you look so sick
You’d like a dagger in their backs to stick
One day soon it will all cease, your illness it will increase
Then your suffering it will cease"
3366,Hold It Against Me,data/audio/Hold It Against Me [Gq4W7cKXnXQ].wav,pop,"[Verse 1]
Hey, over there
Please forgive me if I'm coming on too strong
Hate to stare, but you're winning
And they're playing my favorite song
So come here, a little closer
Wanna whisper in your ear
Make it clear, a little question
Wanna know just how you feel

[Chorus]
If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?

[Verse 2]
Hey, you might think that I'm crazy
But you know I'm just your type
I might be a little hazy
But you just cannot deny
There's a spark in-between us
When we're dancing on the floor
I want more, wanna see it
So, I'm asking you tonight
[Chorus]
If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?

[Spoken Interlude]
If I said I want your body, would you hold it against me?

[Bridge]
Give me something good
Don't wanna wait, I want it now
Drop it, like a hood
And show me how you work it out
Alright

[Breakdown]
If I said my heart was beating loud
If I said I want your body now, would you hold it against me?

[Chorus]
If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?"
742449,Stop I Dont Wanna Hear It Any More,data/audio/Stop! I Don't Want to Hear It Anymore [AAHhetGQtAE].wav,pop,"[Verse 1]
Reason is the only way
To change what we're creating
But reason sometimes turns into
Another word for waiting

[Refrain]
Oh stop, I don't wanna hear it
No, I don't wanna hear it
Anymore

[Non-Lexical Vocables]

[Chorus]
You keep right on talking but I don't wanna hear it
No, I don't wanna hear it anymore

[Verse 2]
Now all the things that you defend
Are what you hide behind
Well, you sing yourself to sleep each night
By sayin' everything takes time
[Refrain]
Oh stop, I don't wanna hear it
No, I don't wanna hear it
Anymore

[Non-Lexical Vocables]

[Chorus]
You keep right on talking but I don't wanna hear it
No, I don't wanna hear it anymore"
119367,Sex Bomb,data/audio/Sexbomb (Peppermint Disco Radio Edit) [JqrvBgloeZA].wav,pop,"Aw, aw baby, yeah, ooh yeak, huh, listen to this
Spy on me baby use satellite
Infrared to see me move through the night
Aim gonna fire shoot me right
I'm gonna like the way you fight
And I love the way you fight

Now you found the secret code
I use to wash away my lonely blues (well)
So I can't deny or lie cause you're the only one to make me fly
Sex bomb sex bomb you're a sex bomb uh, huh
You can give it to me when I need to come along give it to me
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on
Baby you can turn me on
You know what you're doing to me don't you. ha ha
I know you do

No don't get me wrong ain't gonna do you no harm (no)
This bomb's made for lovin' and you can shoot it far
I'm your main target come and help me ignite (ow)
Love struck holding you tight (hold me tight darlin')
Make me explode although you know the route to go to sex me slow (slow baby)
And yes
I must react to claims of those who say that you are not all that (huh, huh
Huh)

Sex bomb sex bomb you're my sex bomb
You can give it to me when I need to come along
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on (turn me on darlin')
Sex bomb sex bomb you're my sex bomb
You can give it to me when I need to come along
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on

You can give me more and more counting up the score
(Yeah)
You can turn me upside down inside out
You can make me feel the real deal (uh uh)
I can give it to you any time because you're mine
Ouch
Sex bomb
Aw baby

Sex bomb sex bomb you're my sex bomb
And you can give it to me when I need to be turned on
No, no
Sex bomb sex bomb you're my sex bomb
And baby you can turn me on turn me on
And baby you can turn me on turn me on
Baby you can turn me on turn me on
Ooh baby you can turn me on turn me on
Baby you can turn me on oh
Baby you can turn me on oh
Baby you can turn me on
Well baby you can turn me on"
152823,Glorious,data/audio/Glorious (Video Edit) [H8gyNJqz-qs].wav,pop,"[Verse 1]
Do you know it’s time to let yourself go?
Why don’t we just let it show?
Tell me what you’re waiting for
‘Cause I, I wanna live before I die
Crash and burn and lose my mind
We can set the world on fire

[Chorus]
Tonight we can be glorious
We are young at heart and we’re free
The world is ours, I can feel the music in me
Glorious, found a love that eyes cannot see
Delirious, whoa, oh-oh

[Verse 2]
I believe the little child inside of me
Can reveal my destiny
And one day I’ll be breaking free
Now’s the time, we’re running at the speed of light
I’ll meet you on the other side
Every time I close my eyes
[Chorus]
Tonight we can be glorious
We are young at heart and we’re free
The world is ours, I can feel the music in me
Glorious, found a love that eyes cannot see
Delirious, I can feel the music in me

[Bridge]
(Glorious) Found a love that eyes cannot see
(Glorious) (We are young, oh oh, oh oh oh)
(We all glow, oh oh, oh oh oh)
(We all glow, oh oh, oh oh oh)
(We all glow, oh oh, oh oh oh)

[Chorus]
Tonight we can be glorious
We are young at heart and we’re free
The world is ours, I can feel the music in me
Glorious, found a love that eyes cannot see
Delirious, whoa, oh-oh"
97789,VOODOO LOVE,data/audio/Voodoo Love [DyNir_VmKvM].wav,pop,"[Verse 1]
I wanna mix a potion up
Make a special drink for you
Mmm-mmm
Just a little sip
And you're never gonna know what hit you, yeah, when I'm through
Oh, yeah

[Pre-Chorus 1]
Now I'm not talking 'bout movies
Don't need no happy end
I just wanna make you love me and stay through thick and thin
I'm just gonna use some magic
Might feel a little drunk
And if you try to leave me, I'll lock you in my trunk

[Chorus]
I'm gonna witch you
I'll stick a pin right in you
My voodoo's so addicting
3 silver spoons of branded wine
Just a frog and a little thyme, and baby, you'll be mine
With my voodoo love, aw yeah
With my voodoo love, aw yeah
[Verse 2]
Boy, I really knew you were the one
The moment that I saw your eyes
Mmm-hmm
Strong, and wise, and sweet, and quiet
Yeah, you're just my type
Mmm-hmm

[Pre-Chorus 2]
Now I'm not talking 'bout movies
Don't need no happy end
I just wanna make you love me and be my shiny prince
I'm just gonna use some magic
Might feel a little high
But we'll be so enchanted and you'll feel so alive

[Chorus]
I'm gonna witch you
I'll stick a pin right in you
My voodoo's so addicting
3 silver spoons of branded wine
Just a frog and a little thyme, and baby, you'll be mine
With my voodoo love, aw yeah
With my voodoo love, aw yeah

[Bridge]
I always get just what I want, and boy, I really want you now
So just say ""yes""
Can't second guess the power of my voodoo love
My voodoo love
My voodoo love
[Chorus]
I'm gonna witch you
I'll stick a pin right in you
My voodoo's so addicting
3 silver spoons of branded wine
Just a frog and a little thyme, and baby, you'll be mine
With my voodoo love, aw yeah
With my voodoo love, aw yeah"
1189,Alejandro,data/audio/Alejandro [e6NIlIMSVdg].wav,pop,"[Intro]
I know that we are young, and I know that you may love me
But I just can't be with you like this anymore
Alejandro...

[Verse 1]
She's got both hands in her pocket
And she won't look at you, won't look at you
She hides true love, en su bolsillo
She's got a halo around her finger, around you

[Pre-Chorus]
You know that I love you, boy
Hot, like Mexico, rejoice
At this point, I've gotta choose
Nothing to lose

[Chorus]
Don't call my name, don't call my name, Alejandro
I'm not your babe, I'm not your babe, Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name, Roberto
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
[Interlude]
Stop, please, just let me go
Alejandro, just let me go

[Verse 2]
She's not broken, she's just a baby
But her boyfriend's like her dad, just like her dad
And all those flames that burned before him
Now he's gotta firefight, gotta cool the bad

[Pre-Chorus]
You know that I love you, boy
Hot, like Mexico, rejoice
At this point, I've gotta choose
Nothing to lose

[Chorus]
Don't call my name, don't call my name, Alejandro
I'm not your babe, I'm not your babe, Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name, Roberto
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
[Bridge]
Don't bother me, don't bother me
Alejandro
Don't call my name, don't call my name
Bye, Fernando
I'm not your babe, I'm not your babe
Alejandro
Don't wanna kiss
Don't wanna touch
Fernando
Don't call my name, don't call my name
Alejandro
I'm not your babe, I'm not your babe
Fernando
Don't wanna kiss, don't wanna touch
Just smoke my cigarette and hush
Don't call my name, don't call my name
Roberto

[Outro]
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro
(Don't call my name, don't call my name) Alejandro, Alejandro
(I'm not your babe, I'm not your babe) Ale-Alejandro, Ale-Alejandro (Fernando)
(Don't wanna kiss, don't wanna touch) Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro (Just smoke my cigarette and hush)
(Don't call my name, don't call my name) Alejandro, Alejandro
Ale-Alejandro, Ale-Alejandro (Roberto)
Alejandro"
32097,Boys The Co-Ed Remix,data/audio/Boys (The Co-Ed Remix) [_qYQg-5AhSo].wav,pop,"[Intro: Britney Spears]
For whatever reason
I feel like I've been wanting you all my life
You don't understand?
I'm so glad we're at the same place at the same time
It's over now

[Verse 1: Britney Spears]
I spotted you dancing, you made all the girls stare
Those lips and your brown eyes (ooh), and the sexy hair
I should shake my thang, make the world want you
Tell your boys you'll be back, I wanna see what you can do

[Pre-Chorus 1: Britney Spears]
What would it take for you to just leave with me?
Not tryna sound conceited
But you and me were meant to be
You're a sexy guy, I'm a nice girl
Let's turn this dance floor into our own little nasty world

[Chorus 1: Britney Spears]
Boys, sometimes a girl just needs one (You know I need you)
Boys, to love her and to hold (I just want you to touch me)
Boys, and when a girl is with one
Boys, then she's in control
[Verse 2: Pharrell Williams & (Britney Spears)]
Pull the girl off the dance floor, whisper her in ear
Must've said something about me (So, what you say?)
'Cause now she's looking over here
You looking at me, with that sexy attitude
But the way your girls moving it, it puts me in the mood

[Pre-Chorus 2: Pharrell Williams & (Britney Spears)]
What would it take for you to just leave with me?
Not tryna sound conceited, but meeting you was destiny
I'm from N.E.R.D. (Ooh)
Aren't you Britney? (Don't you know?)
Let's turn this dance floor into our own little nasty thing
(Get nasty!)

[Chorus 2: Pharrell Williams & Britney Spears]
Girls, I can't speak for no one (I get nasty)
Girls, well, I need her all the time (I get nasty)
Girls, I don't know 'bout your girl (I get nasty)
Girls, but I know she's judging mine (You like that?)

[Chorus 1: Britney Spears]
Boys, sometimes a girl just needs one (I get nasty)
Boys, to love her and to hold (I get nasty)
Boys, and when a girl is with one (I get nasty)
Boys, then she's in control
[Bridge: Britney Spears]
You like that?
Here we go
Have no fear
Baby, what you waiting for?
Uh-uh
Let me see what you can do

[Chorus 1: Britney Spears]
Boys, sometimes a girl just needs one
Boys, to love her and to hold (The way that you move)
Boys, and when a girl is with one (Is kinda turning me on)
Boys, then she's in control (oh)

[Chorus 2: Pharrell Williams & Britney Spears]
Girls, I can't speak for no one
Girls, well, I need her all the time (It's just me and you, baby)
Girls, I don't know 'bout your girl
Girls, but I know she's judging mine (Get nasty)

[Outro: Britney Spears & Pharrell Williams]
Boys
Girls
Boys
Girls
Boys (Can't live with 'em)
Girls
Boys (Can't live without 'em)
Girls
Get nasty!"
915938,I Never Left You Anyway,data/audio/AA Speaker Earl H. - 1996 [0Js5zwM2NpQ].wav,pop,"Come back to me babe
I never left you anyway
You had your way
Now I say
Come back to me babe [3x]
Never be so silly you
Want me to take hold of you
Tell you of your mysteries
At your leisure if you please
Come back to me babe [3x]
Now that you are here I see
That you've been coming back to me
Just like a living, dying tree
I'll drink a cup of love tea"
239242,The Music of the Night Film Version,data/audio/The Music of the Night [-2xpB3GP430].wav,pop,"[PHANTOM]

[Verse 1]
Nighttime sharpens, heightens each sensation
Darkness stirs and wakes imagination
Silently the senses abandon their defenses

[Verse 2]
Slowly, gently night unfurls its splendor
Grasp it, sense it, tremulous and tender
Turn your face away from the garish light of day
Turn your thoughts away from cold, unfeeling light
And listen to the music of the night

[Verse 3]
Close your eyes and surrender to your darkest dreams
Purge your thoughts of the life you knew before
Close your eyes, let your spirit start to soar!
And you'll live as you've never lived before

[Verse 4]
Softly, deftly, music shall caress you
Hear it, feel it, secretly possess you
Open up your mind, let your fantasies unwind
In this darkness that you know you cannot fight
The darkness of the music of the night
[Verse 5]
Let your mind start a journey through a strange new world
Leave all thoughts of the life you knew before
Let your soul take you where you long to be
Only then can you belong to me

[Verse 6]
Floating, falling, sweet intoxication
Touch me, trust me, savor each sensation
Let the dream begin, let your darker side give in
To the power of the music that I write
The power of the music of the night

[Outro]
You alone can make my song take flight
Help me make the music of the night"
863110,Mariah,data/audio/Mariah [cSL90HpURI4].wav,pop,"I need you now, I do, I do
Your tears, oh girl, are telling you
But it’s all a big mistake
And your hearts about to break in two
But a miracle will come
And the pain will be undone, very soon

Stars will glow in the dark
Moonbeams they mend broken hearts
In the shadows of the night
Looking forward to the light from the sun
You will find yourself again
And you’ll always have a friend, so don’t frown

Your time will come
See how they run
Ooh, ooh, Mariah
Ooh, ooh, Mariah

Look to the sky and see the moon
I want to go and so do you
I will be there in your mind
Ooh, ooh, Mariah
Ooh, ooh, Mariah

Ooh, ooh, Mariah
Ooh, ooh, Mariah
Ooh, ooh, Mariah
Ooh, ooh, Mariah"
742366,Away in a Manger,data/audio/Away in a Manger [xExgabPVBoA].wav,pop,"Away in a manger, no crib for a bed
The little Lord Jesus laid down his sweet head
The stars in the sky looking down where he lay
The little Lord Jesus asleep in the hay

The cattle are lowing, the poor baby awakes
But little Lord Jesus no crying he makes
I love Thee, Lord Jesus, look down from the sky
And stay by my cradle til morning is nigh

Be near me, Lord Jesus, I ask Thee to stay
Close by me forever, and love me, I pray
Bless all the dear children in thy tender care
And take us to heaven, to live with Thee there
And take us to heaven, to live with Thee there"
788916,All I Ever Have to Be,data/audio/All I Ever Have To Be [o06m8KSmVSA].wav,pop,"When the weight of all my dreams
Is resting heavy on my head
And the thoughtful words of help and hope
Have all been nicely said
But I'm still hurting, wondering if I'll ever be the one
I think I am--I think I am
Then you gently re-remind me
That You've made me from the first
And the more I try to be the best
The more I get the worst

And I realize the good in me is only there because of who
You are, who You are
And all I ever have to be is what
You've made me
Any more or less would be a step out of Your plan
As you daily recreate me help me always keep in mind
That I only have to do what I can find
And all I ever have to be
All I have to be
All I ever have to be is what You've made me"
902554,Love Must Be Catchin,data/audio/Must Be Catchin' [SNrXBcMrsVA].wav,pop,"Must be catchin', I got it!
You've got it, everybody's got it!
Must be catchin', oo-ooh it's love!

Birds in the tree, man They got it!
Fish in the sea, they got it!
Must be catchin', oo-ooh it's love!

No need to worry, it started with Adam
He looked at Eve, man she had him!
Must be catchin', oo-ooh it's love!

C'est la vie! Why should you doubt it?
You can't live without it!
Man I know you can't live without it!
Must be catchin', oo-ooh it's love!

When I was two, I didn't think of it
Since I met you, oh man I love it!
Must be catchin', oo-ooh it's love!
Oo-ooh it's love!
Aa-aah it's love!
Aa-aah it's love!
Mm-mmm it's love!"
101491,White Christmas 1947 Release,data/audio/White Christmas (1947 Version) [Us4x4zYnErU].wav,pop,"[Verse 1: Bing Crosby]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2: Bing Crosby]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

[Verse 3: Bing Crosby & Ken Darby Singers]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 4: Bing Crosby & Ken Darby Singers, Bing Crosby]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white"""
1170,Runaway Love Remix,data/audio/Runaway Love - Kanye West Remix [8OH0pJObduk].wav,pop,"[Intro: Raekwon]
Visual visual, JB
Yo, Ye, what up? Raekwon

[Verse 1: Raekwon]
You got stacks like the International House of Pancakes
All alone, ready to phone me and your hand shakes
Palms is wet, a don's regret
Never to walk miles for love, I sit in the starter's deck
It just happened, I was floatin', you seen the captain?
Blinked at me then I threw him my thinking cap
Take her, then we could slide to Jamaica
Shop for like a year or two, stop in Diego
It's obvious, I want to see who your mami is
We just friends so she can't Clyde, Bonnie this
Fly walls, dinin' in fly halls
Come to the master suite, leave every piece in the master hall
All my money tied in knots
Stand over there, that's why I make it happen on blocks
Brazil cut sweater, Audi leather
Playin' the field, tryin' to out-slick Baretta
[Verse 2: Justin Bieber]
You see my baby up and hit the road
Where she's going? That's what nobody knows
I need to find her 'fore another man does
I wouldn't want him to steal my love

[Pre-Chorus: Justin Bieber]
I'm just tryna be cool, cool, cool
Tryna be cool, what you expect me to do?
I'm just tryna find, find, find this sweet love of mine

[Chorus: Justin Bieber]
I'm running out of time, where is my runaway love?
Searching low and high, know that I'm not letting up
I'd give it all up for us, but it'll never be enough
I won't stop until I find my runaway love

[Verse 3: Kanye West]
Last name West and my teeth diamonds
She said, ""Yo, what's your occupation, crazy rhymin'?""
Listen to Wu-Tang, tryin' suits on
Accoutrements is Grey Poupon
Stuntin' in a high-top Louis, shorts is the Coogis
Open up the door when you take her to the movies
When you meet the parents, you tell De Niro
Her boyfriend a zero, she need to cut the weirdo
Next show, they gotta up the zeros
Nobody rockin' like this sixteen years old
The hard drums and the Wally's somethin' that caught me
I'm tellin' you what Wu-Tang taught me
The young youth, rockin' the gold tooth
Pull up in a drop top, old school bumpin' to ""Cash Rules""
No question, we the reason why the summer's blazin'
Then say, ""You lookin' good, fly colored Asian""
Raw, I give it to ya, no trivia
She used to roll with my G-Unit like Olivia
'Til she caught me gettin' numbers and hugs
I guess that's the day she became a runaway love
[Chorus: Justin Bieber]
I'm running out of time, where is my runaway love?
Searching low and high, know that I'm not letting up
I'd give it all up for us, but it'll never be enough
I won't stop until I find my runaway love

[Bridge: Justin Bieber]
Why can't I find you, love of mine
When you're standing in front of my face?
Oh why, I must be blind?
How did I let you get away?
Hahah, yeah

[Verse 4: Raekwon]
Leave it up to the most high, sittin' in ghost fly
Chillin' with two of my brothers
We both live on deck, baggin' 'em on set
This is how we roll independent, she a go, I'ma go get
Take that queen or shorty up
We can live it up every month, baby girl, just call me up
Wakin' up, restin' in cold sweats
Thinkin' of this ****, the videotapes, even the stress
My mind is a terrible thing to waste
No love lost, I know I'm goin' crazy, I can't floss
Me, my lady, left my homies, it's all baloney
Just like rockin' the old Ponys
So when I'm chillin', I'm just lost, no more feelin'
I need my honey in my life, get that? Feel me?
Take your time, Rae, Justin, yeah, you shine
My runaway love didn't mind, come on
[Chorus: Justin Bieber]
I'm running out of time, where is my runaway love?
Searching low and high, know that I'm not letting up
I'd give it all up for us, but it'll never be enough
I won't stop until I find my runaway love
I'm running out of time, where is my runaway love?
Searching low and high, know that I'm not letting up
I'd give it all up for us, but it'll never be enough
I won't stop until I find my runaway love"
3540222,WhereGoesTheDayDream,data/audio/Bad Gas [-6-cqvwpYUM].wav,pop,"In a way
You brought us alone
I went loud
I prey you no more

And I waited,  I waited so long
I went loud

You always bring me to move
You fool us all what you barely control

While it was
You remain like us Don't leave at all, I
Just wanna talk, back
Wait till they all gone
We'll be without them

Don't want a world, ay
I should of known, ay
Who do you tell, ay
I should of known, ay
We get along
We got along
Don't tell him you don't"
76420,Give Your Heart a Break,data/audio/Give Your Heart a Break [ne_jRAHABx0].wav,pop,"[Verse 1]
The day I first met you, you told me
You'd never fall in love
But now that I get you, I know fear is what it really was

[Pre-Chorus 1]
Now here we are
So close, yet so far
Haven't I passed the test?
When will you realize, baby, I'm not like the rest?

[Chorus 1]
Don't wanna break your heart
Wanna give your heart a break
I know you're scared it's wrong
Like you might make a mistake
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
Oh yeah, yeah
[Verse 2]
On Sunday, you went home, alone
There were tears in your eyes
I called your cell phone, my love, but you did not reply

[Pre-Chorus 2]
The world is ours if we want it
We can take it, if you just take my hand
There's no turning back now
Baby, try to understand

[Chorus 1]
Don't wanna break your heart
Wanna give your heart a break
I know you're scared it's wrong
Like you might make a mistake
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
There's just so much you can take
Give your heart a break
Let me give your heart a break, your heart a break
Oh yeah, yeah

[Bridge]
When your lips are on my lips
Then our hearts beat as one
But you slip out of my fingertips
Every time you run, whoa, whoa
[Chorus 1]
Don't wanna break your heart (Don't wanna break your heart)
Wanna give your heart a break
I know you're scared it's wrong
Like you might make a mistake (I know you're scared, it's wrong)
There's just one life to live
And there's no time to wait, to waste
So let me give your heart a break
(Let me give your heart a break)

[Chorus 2]
'Cause you've been hurt before
I can see it in your eyes
You try to smile it away
Some things you can't disguise
Don't wanna break your heart
Baby, I can ease the ache, the ache
So let me give your heart a break, give your heart a break
Let me give your heart a break, your heart a break
There's just so much you can take
Give your heart a break
Let me give your heart a break (Your heart)
Your heart a break (A break)
Oh yeah, yeah

[Outro]
The day I first met you, you told me you'd never fall in love"
185652,King,data/audio/King [Fqpi1Lm8fKE].wav,pop,"King, where are your people now?
Chained and pacified
Tried in vain to show them how
And for that you died

You had a dream of a promised land
People of all nations walking hand in hand
But they're not ready to accept
That dream situation, yet

King, where are your people now?
Chained and pacified
Tried in vain to show them how
And for that you died"
866421,Late Last Night,data/audio/Late Last Night [cd_4p7IzohA].wav,pop,"Late last night so many thoughts were going thru my mind
Since the fall selfish, sophist people; i guess that means us all

We all have fallen short that's no surprise
But why must we refuse to open up our eyes

We're so scared we might find something better than we are
Deeper means life has got a purpose it's intrinsically in all"
81676,Hungry Like the Wolf,data/audio/Hungry Like the Wolf [qumO-vBey2Q].wav,pop,"[Intro]
Ha-ha!

[Verse 1]
Darken the city, night is a wire
Steam in the subway, earth is afire
Do do do do do do do dodo dododo dodo
Woman you want me, give me a sign
And catch my breathing even closer behind
Do do do do do do do dodo dododo dodo

[Chorus]
In touch with the ground
I'm on the hunt, I'm after you
Smell like I sound, I'm lost in a crowd
And I'm hungry like the wolf
Straddle the line, in discord and rhyme
I'm on the hunt, I'm after you
Mouth is alive, with juices like wine
And I'm hungry like the wolf
[Verse 2]
Stalked in the forest, too close to hide
I'll be upon you by the moonlight side
Do do do do do do do dodo dododo dodo
High blood drumming on your skin, it's so tight
You feel my heat, I'm just a moment behind
Do do do do do do do dodo dododo dodo

[Chorus 2]
In touch with the ground
I'm on the hunt, I'm after you
Scent and a sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I howl and I whine I'm after you
Mouth is alive, all running inside
And I'm hungry like the wolf

[Bridge]
Hungry like the wolf
Hungry like the wolf
Hungry like the wolf

[Chorus 3]
Burning the ground, I break from the crowd
I'm on the hunt, I'm after you
I smell like I sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I'm on the hunt I'm after you
Mouth is alive, with juices like wine
And I'm hungry like the wolf
[Chorus 4]
Burning the ground, I break from the crowd
I'm on the hunt, I'm after you
Scent and a sound, I'm lost and I'm found
And I'm hungry like the wolf
Strut on a line, it's discord and rhyme
I howl and I whine I'm after you
Mouth is alive, all running inside"
